chr,pos,ensg,enst,ense,genID,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,n_exones_en_pos
chr2,128082398,ENSG00000008988,ENST00000676461,ENSE00003906038,RPS20,93.085,188,11,2,789,975,647,833,8.27e-72,274.0,2
chr3,152893522,ENSG00000008988,ENST00000676461,ENSE00003906038,RPS20,92.308,195,14,1,1,194,841,647,3.47e-72,276.0,2
chr12,49611687,ENSG00000008988,ENST00000676461,ENSE00003906038,RPS20,94.086,186,10,1,1,185,832,647,3.76e-74,281.0,2
chr12,118295133,ENSG00000160214,ENST00000497547,ENSE00003497110,RRP1,91.753,194,14,2,2,194,1688,1496,3.8700000000000005e-70,268.0,2
chr1,8912172,ENSG00000167524,ENST00000481916,ENSE00002727321,RSKR,95.109,184,4,4,98,280,1,180,2.26e-75,285.0,2
chr16,56739517,ENSG00000167524,ENST00000481916,ENSE00001878558,RSKR,94.686,207,10,1,650,856,1121,916,9.17e-86,320.0,2
chr7,77509893,ENSG00000167524,ENST00000481916,ENSE00001878558,RSKR,96.078,204,6,2,1,204,964,1165,3.09e-89,331.0,2
chr10,99838925,ENSG00000167524,ENST00000481916,ENSE00001878558,RSKR,92.432,185,12,2,402,586,1072,890,1.06e-68,263.0,2
chr11,119507625,ENSG00000167524,ENST00000481916,ENSE00001878558,RSKR,92.935,184,9,4,493,675,1165,985,4.1e-69,265.0,2
chr6,47505627,ENSG00000167524,ENST00000481916,ENSE00001878558,RSKR,93.868,212,13,0,593,804,1116,905,8.610000000000001e-86,320.0,2
chr21_KI270873v1_alt,116043,ENSG00000167524,ENST00000481916,ENSE00001878558,RSKR,90.374,187,12,4,599,784,1165,984,6.7399999999999995e-62,241.0,2
chr10,21659152,ENSG00000167524,ENST00000481916,ENSE00002727321,RSKR,95.604,182,3,3,2321,2499,180,1,4.01e-75,287.0,2
chr22,40537628,ENSG00000167524,ENST00000481916,ENSE00001878558,RSKR,94.652,187,9,1,1,187,936,1121,2.35e-76,289.0,2
chr7,20668985,ENSG00000167524,ENST00000481916,ENSE00002727321,RSKR,93.407,182,5,4,563,739,1,180,2.09e-68,263.0,2
chrX,80396884,ENSG00000167524,ENST00000481916,ENSE00002727321,RSKR,92.222,180,8,4,297,472,178,1,1.1900000000000001e-64,250.0,2
chr18,49203112,ENSG00000167524,ENST00000481916,ENSE00001878558,RSKR,92.718,206,15,0,1,206,960,1165,5.2200000000000003e-79,298.0,2
chr16,1599475,ENSG00000167524,ENST00000481916,ENSE00002727321,RSKR,96.175,183,4,3,495,677,1,180,1.39e-78,296.0,2
chr8,57072050,ENSG00000167524,ENST00000584196,ENSE00002727294,RSKR,94.054,185,10,1,7,190,185,1,1.0700000000000001e-72,279.0,3
chr1,39234647,ENSG00000167524,ENST00000481916,ENSE00001878558,RSKR,94.536,183,7,3,14,194,1165,984,9.31e-74,279.0,2
chr4,159523814,ENSG00000167524,ENST00000481916,ENSE00001878558,RSKR,93.868,212,10,3,1,210,911,1121,7.8e-85,316.0,2
chr2,65600672,ENSG00000167524,ENST00000481916,ENSE00002727321,RSKR,92.222,180,6,4,613,786,178,1,6.96e-64,248.0,2
chr3,8440256,ENSG00000167524,ENST00000481916,ENSE00002727321,RSKR,90.761,184,10,4,84,262,1,182,1.54e-61,239.0,2
chr12,118295133,ENSG00000130363,ENST00000449822,ENSE00001598823,RSPH3,90.863,197,17,1,2,197,940,744,1.7999999999999994e-68,263.0,2
chr9,65585250,ENSG00000224616,ENST00000670421,ENSE00004250299,RTCA-AS1,92.683,205,15,0,14,218,7227,7023,1.04e-78,296.0,2
chr4,119796374,ENSG00000224616,ENST00000670421,ENSE00004250299,RTCA-AS1,95.312,192,9,0,460,651,7024,7215,1.94e-81,305.0,2
chr9,115321587,ENSG00000224616,ENST00000670421,ENSE00004250299,RTCA-AS1,96.244,213,8,0,940,1152,6509,6721,1.5899999999999998e-94,350.0,2
chr12,118295133,ENSG00000245275,ENST00000701461,ENSE00004112081,SAP30L-AS1,90.5,200,18,1,1,199,70,269,1.7999999999999994e-68,263.0,2
chr2,117568083,ENSG00000214279,ENST00000463137,ENSE00003415063,SCART1,92.754,207,13,2,261,466,1336,1131,4.0400000000000003e-79,298.0,2
chr16,28915167,ENSG00000168356,ENST00000302328,ENSE00003864173,SCN11A,90.0,190,19,0,1,190,1522,1333,1.12e-63,246.0,2
chr3,75519823,ENSG00000135622,ENST00000357877,ENSE00004282272,SEMA4F,91.111,180,14,2,1182,1360,2557,2735,3.2899999999999997e-62,243.0,2
chr3,174762375,ENSG00000135622,ENST00000357877,ENSE00004282272,SEMA4F,90.411,219,20,1,2277,2494,2833,2615,2.75e-75,287.0,2
chr2,128082398,ENSG00000135622,ENST00000434486,ENSE00004282271,SEMA4F,92.593,189,13,1,786,974,2833,2646,1.0700000000000001e-70,270.0,2
chr1,23277272,ENSG00000135622,ENST00000357877,ENSE00004282272,SEMA4F,91.667,216,17,1,7254,7469,2536,2750,3.83e-78,298.0,2
chr14,21260117,ENSG00000135622,ENST00000434486,ENSE00004282271,SEMA4F,92.04,201,15,1,566,765,2534,2734,3.8599999999999995e-74,281.0,2
chr19,1327912,ENSG00000135622,ENST00000434486,ENSE00004282271,SEMA4F,90.821,207,18,1,1,207,2739,2534,1.5400000000000001e-72,276.0,2
chr3,152893522,ENSG00000135622,ENST00000434486,ENSE00004282271,SEMA4F,92.462,199,15,0,1,199,2637,2835,5.76e-75,285.0,2
chr5,43541207,ENSG00000135622,ENST00000434486,ENSE00004282271,SEMA4F,90.741,216,17,3,1,213,2752,2537,3.52e-75,285.0,2
chr17,75194495,ENSG00000135622,ENST00000434486,ENSE00004282271,SEMA4F,91.878,197,14,2,433,628,2790,2595,5.300000000000003e-72,274.0,2
chr3,48499782,ENSG00000264672,ENST00000740001;ENST00000740032;ENST00000740039;ENST00000740040,ENSE00004075784,SEPTIN4-AS1,91.053,190,12,4,477,663,750,563,2.61e-65,252.0,3
chr16,433137,ENSG00000170542,ENST00000718363,ENSE00001485956,SERPINB9,91.753,194,15,1,1,193,963,1156,2.88e-70,268.0,2
chr3,155814056,ENSG00000170542,ENST00000380698,ENSE00004034883,SERPINB9,93.151,219,13,2,1,218,946,1163,8.420000000000001e-86,320.0,2
chr6,97238860,ENSG00000170542,ENST00000380698,ENSE00004034883,SERPINB9,94.064,219,12,1,282,500,1156,939,2.42e-89,331.0,2
chr17,75194495,ENSG00000170542,ENST00000718363,ENSE00001485956,SERPINB9,93.401,197,11,2,433,628,904,1099,5.26e-77,291.0,2
chr12,131871548,ENSG00000170542,ENST00000380698,ENSE00004034883,SERPINB9,91.667,216,17,1,582,796,1156,941,4.0000000000000006e-79,298.0,2
chr10,96439188,ENSG00000170542,ENST00000718363,ENSE00001485956,SERPINB9,90.338,207,20,0,1,207,947,1153,3.57e-71,272.0,2
chr5,43541207,ENSG00000170542,ENST00000718363,ENSE00001485956,SERPINB9,93.868,212,10,3,1,209,942,1153,1.25e-84,316.0,2
chr2,128082398,ENSG00000170542,ENST00000380698,ENSE00004034883,SERPINB9,92.784,194,12,1,783,974,855,1048,1.7800000000000002e-73,279.0,2
chr12,49611687,ENSG00000170542,ENST00000380698,ENSE00004034883,SERPINB9,94.118,187,8,2,1,185,1048,863,3.76e-74,281.0,2
chr17,75431292,ENSG00000170542,ENST00000380698,ENSE00004034883,SERPINB9,94.313,211,12,0,482,692,898,1108,5.71e-87,324.0,2
chr3,152893522,ENSG00000170542,ENST00000380698,ENSE00004034883,SERPINB9,90.777,206,16,2,1,204,1057,853,4.48e-71,272.0,2
chr1,23277272,ENSG00000170542,ENST00000380698,ENSE00004034883,SERPINB9,92.202,218,16,1,7256,7473,1156,940,6.36e-81,307.0,2
chr21,25880076,ENSG00000170542,ENST00000380698,ENSE00004034883,SERPINB9,93.023,215,15,0,294,508,1153,939,2.4799999999999997e-84,315.0,2
chr19,1327912,ENSG00000170542,ENST00000718363,ENSE00001485956,SERPINB9,90.411,219,19,2,1,218,955,1172,7.11e-76,287.0,2
chr7,105511135,ENSG00000170542,ENST00000718363,ENSE00001485956,SERPINB9,90.256,195,18,1,1,195,963,1156,7.51e-66,254.0,2
chr14,21260117,ENSG00000170542,ENST00000718363,ENSE00001485956,SERPINB9,94.472,199,11,0,567,765,1158,960,6.379999999999997e-82,307.0,2
chr12,118295133,ENSG00000104205,ENST00000396596,ENSE00001217143,SGK3,90.306,196,18,1,1,195,968,773,3.01e-66,255.0,4
chr3,11599600,ENSG00000164403,ENST00000617339,ENSE00003728708,SHROOM1,94.554,202,11,0,15,216,669,468,1.01e-83,313.0,3
chr3,155814056,ENSG00000164403,ENST00000617339,ENSE00003728708,SHROOM1,92.891,211,14,1,1,210,678,468,2.36e-81,305.0,3
chr5,43541207,ENSG00000164403,ENST00000319854,ENSE00001123897,SHROOM1,91.163,215,16,2,1,212,667,453,2.72e-76,289.0,3
chr16,433137,ENSG00000164403,ENST00000319854,ENSE00001123897,SHROOM1,90.722,194,17,1,1,193,646,453,6.239999999999999e-67,257.0,3
chr6,97238860,ENSG00000164403,ENST00000319854,ENSE00001123897,SHROOM1,92.694,219,15,1,282,500,453,670,2.44e-84,315.0,3
chr7,105511135,ENSG00000164403,ENST00000617339,ENSE00003728708,SHROOM1,90.256,195,18,1,1,195,661,468,7.51e-66,254.0,3
chr1,23277272,ENSG00000164403,ENST00000378679,ENSE00001924838,SHROOM1,90.826,218,19,1,7256,7473,468,684,6.41e-76,291.0,3
chr19,1327912,ENSG00000147955,ENST00000681409,ENSE00003913525,SIGMAR1,90.244,205,19,1,1,204,865,1069,9.270000000000001e-70,267.0,2
chr2,128082398,ENSG00000147955,ENST00000680104,ENSE00003912339,SIGMAR1,92.268,194,12,2,784,974,436,629,2.97e-71,272.0,2
chr16,71291350,ENSG00000232044,ENST00000660326,ENSE00004089502,SILC1,94.18,189,11,0,1091,1279,1869,2057,1.46e-75,289.0,5
chr11,8158765,ENSG00000232044,ENST00000665307,ENSE00003863183,SILC1,94.211,190,8,2,1134,1320,1868,2057,1.8900000000000001e-75,287.0,5
chr7,9051326,ENSG00000232044,ENST00000654655,ENSE00003877363,SILC1,94.792,192,9,1,754,945,2057,1867,3.35e-78,298.0,5
chr14,21260117,ENSG00000124523,ENST00000679922,ENSE00003914093,SIRT5,93.401,197,13,0,569,765,2164,2360,1.79e-77,292.0,2
chr22,37529117,ENSG00000124523,ENST00000679922,ENSE00003914093,SIRT5,95.735,211,9,0,380,590,2162,2372,4.86e-92,340.0,2
chr3,174762375,ENSG00000124523,ENST00000679922,ENSE00003914093,SIRT5,90.556,180,16,1,2316,2494,2420,2241,2.81e-60,237.0,2
chr6,97238860,ENSG00000124523,ENST00000679922,ENSE00003914093,SIRT5,92.727,220,15,1,281,500,2163,2381,6.780000000000001e-85,316.0,2
chr19,1327912,ENSG00000145604,ENST00000677905,ENSE00003910140,SKP2,90.187,214,20,1,9,221,1554,1767,4.28e-73,278.0,7
chr9,42343511,ENSG00000145604,ENST00000274255,ENSE00001082238,SKP2,91.133,203,15,3,1,202,1650,1450,7.69e-71,272.0,8
chr12,131871548,ENSG00000245937,ENST00000499346,ENSE00003868882,SLC12A2-DT,92.381,210,15,1,589,797,481,690,4.0000000000000006e-79,298.0,3
chr12,118295133,ENSG00000226419,ENST00000420168,ENSE00001796889,SLC16A1-AS1,90.816,196,17,1,1,195,1274,1079,6.4799999999999986e-68,261.0,2
chr14,100957286,ENSG00000075415,ENST00000228318;ENST00000552981,ENSE00003596970,SLC25A3,90.148,203,17,2,1196,1398,2698,2897,1.4399999999999999e-67,261.0,2
chr10,96439188,ENSG00000164933,ENST00000523256;ENST00000521645,ENSE00003588425,SLC25A32,91.626,203,14,3,1,200,713,915,7.680000000000001e-73,278.0,2
chr12,131871548,ENSG00000137860,ENST00000347644,ENSE00001398081,SLC28A2,90.291,206,19,1,592,796,270,475,3.13e-70,268.0,2
chr6,97238860,ENSG00000137860,ENST00000560767,ENSE00002572758,SLC28A2,91.364,220,18,1,281,500,259,477,6.830000000000001e-80,300.0,2
chr5,43541207,ENSG00000137860,ENST00000560767,ENSE00002572758,SLC28A2,90.826,218,17,3,1,215,474,257,2.72e-76,289.0,2
chr3,11599600,ENSG00000137860,ENST00000560767,ENSE00002572758,SLC28A2,92.627,217,16,0,1,217,475,259,1.01e-83,313.0,2
chr3,155814056,ENSG00000137860,ENST00000347644,ENSE00001398081,SLC28A2,91.981,212,16,1,1,211,470,259,1.42e-78,296.0,2
chr1,10971075,ENSG00000117620,ENST00000533028,ENSE00002606472,SLC35A3,90.957,188,17,0,1807,1994,1892,2079,2.24e-65,254.0,4
chr12,118295133,ENSG00000175782,ENST00000398004,ENSE00001421649,SLC35E3,91.795,195,15,1,1,194,1707,1513,1.08e-70,270.0,2
chr3,11599600,ENSG00000196376,ENST00000360388,ENSE00003846240,SLC35F1,91.705,217,18,0,1,217,1495,1711,2.1900000000000002e-80,302.0,2
chr3,155814056,ENSG00000196376,ENST00000360388,ENSE00003846240,SLC35F1,91.509,212,17,1,1,211,1500,1711,6.6000000000000006e-77,291.0,2
chr11,66598463,ENSG00000169241,ENST00000368404,ENSE00001598740,SLC50A1,90.909,220,19,1,553,772,374,592,5.02e-78,294.0,4
chr12,118295133,ENSG00000169241,ENST00000303343,ENSE00001958438,SLC50A1,90.816,196,17,1,1,195,569,374,6.4799999999999986e-68,261.0,5
chr19,38774746,ENSG00000157106,ENST00000446231,ENSE00001418252,SMG1,94.495,218,11,1,311,528,1607,1823,3.36e-90,335.0,2
chr14,68356234,ENSG00000157106,ENST00000446231,ENSE00001418252,SMG1,90.476,210,17,2,1,209,1671,1878,4.56e-72,274.0,2
chr6,97238860,ENSG00000157106,ENST00000565324,ENSE00002624379,SMG1,93.81,210,12,1,292,500,1598,1807,2.44e-84,315.0,2
chrX,15267555,ENSG00000157106,ENST00000446231,ENSE00001418252,SMG1,91.304,207,10,2,1,207,1680,1878,2.03e-72,276.0,2
chr4,119796374,ENSG00000224078,ENST00000657285;ENST00000661389;ENST00000661608,ENSE00003864398,SNHG14,93.194,191,13,0,461,651,763,573,3.2599999999999997e-74,281.0,2
chr9,65585250,ENSG00000224078,ENST00000657285;ENST00000661389;ENST00000661608,ENSE00003864398,SNHG14,90.777,206,19,0,11,216,558,763,1.35e-72,276.0,2
chr3,11599600,ENSG00000163597,ENST00000738113,ENSE00004073027,SNHG16,93.578,218,13,1,1,217,1229,1012,4.68e-87,324.0,2
chr22,37529117,ENSG00000163597,ENST00000738113,ENSE00004073027,SNHG16,98.63,219,2,1,381,598,1012,1230,6.15e-106,387.0,2
chr5,43541207,ENSG00000163597,ENST00000738113,ENSE00004073027,SNHG16,92.237,219,13,3,1,215,1228,1010,7.519999999999997e-82,307.0,2
chr1,13470159,ENSG00000163597,ENST00000738112,ENSE00004072986,SNHG16,91.146,192,12,2,1,191,1200,1013,2.0300000000000001e-66,255.0,2
chr7,47652446,ENSG00000163597,ENST00000738113,ENSE00004073027,SNHG16,91.713,181,14,1,42,221,1191,1011,9.6e-65,250.0,2
chr16,433137,ENSG00000163597,ENST00000738113,ENSE00004073027,SNHG16,90.816,196,16,1,1,194,1207,1012,4.819999999999999e-68,261.0,2
chr21,25880076,ENSG00000163597,ENST00000738113,ENSE00004073027,SNHG16,91.364,220,18,1,290,508,1012,1231,6.94e-80,300.0,2
chr6,97238860,ENSG00000163597,ENST00000738113,ENSE00004073027,SNHG16,95.0,220,11,0,281,500,1012,1231,8.65e-94,346.0,2
chr14,21260117,ENSG00000163597,ENST00000738112,ENSE00004072986,SNHG16,93.939,198,11,1,569,765,1013,1210,3.8400000000000005e-79,298.0,2
chr17,76073501,ENSG00000165698,ENST00000356311,ENSE00003848759,SPACA9,90.547,201,17,2,3229,3429,487,685,1.78e-68,265.0,2
chr3,48499782,ENSG00000021574,ENST00000315285;ENST00000646571,ENSE00004020827,SPAST,92.965,199,13,1,465,663,1963,1766,1.99e-76,289.0,7
chrX,9388955,ENSG00000122432,ENST00000697277,ENSE00003976443,SPATA1,91.628,215,14,3,4,215,1010,797,5.11e-78,294.0,2
chr1,10971075,ENSG00000123352,ENST00000321898,ENSE00002356675,SPATS2,91.237,194,17,0,1812,2005,1015,1208,1.0399999999999999e-68,265.0,3
chr1,21803754,ENSG00000123352,ENST00000321898,ENSE00002356675,SPATS2,90.355,197,18,1,944,1139,1302,1106,2.31e-66,257.0,3
chr14,21260117,ENSG00000196141,ENST00000358677,ENSE00003702749,SPATS2L,92.386,197,15,0,569,765,4343,4147,3.8599999999999995e-74,281.0,3
chr3,174762375,ENSG00000196141,ENST00000619961,ENSE00003746228,SPATS2L,92.233,206,15,1,2287,2491,4058,4263,2.13e-76,291.0,3
chr3,11599600,ENSG00000196141,ENST00000358677,ENSE00003702749,SPATS2L,92.166,217,17,0,1,217,4128,4344,4.71e-82,307.0,3
chr6,97238860,ENSG00000196141,ENST00000358677,ENSE00003702749,SPATS2L,90.909,220,19,1,281,500,4344,4126,3.18e-78,294.0,3
chr2,117568083,ENSG00000204271,ENST00000638664,ENSE00003803164,SPIN3,93.137,204,14,0,603,806,1700,1497,1.1200000000000001e-79,300.0,2
chr11,8158765,ENSG00000204271,ENST00000638664,ENSE00003803164,SPIN3,93.401,197,9,2,1137,1329,1242,1438,5.26e-76,289.0,2
chr19,1327912,ENSG00000173898,ENST00000713738,ENSE00004021093,SPTBN2,91.262,206,16,1,1,206,2941,2738,1.1900000000000001e-73,279.0,3
chr6,97238860,ENSG00000173898,ENST00000713738,ENSE00004021093,SPTBN2,93.182,220,13,1,281,500,2740,2957,1.4600000000000001e-86,322.0,3
chr2,128082398,ENSG00000173898,ENST00000713737,ENSE00003750950,SPTBN2,93.229,192,12,1,783,974,3039,2849,4.939999999999999e-74,281.0,3
chr7,47652446,ENSG00000173898,ENST00000713738,ENSE00004021093,SPTBN2,91.667,180,14,1,42,221,2917,2739,3.45e-64,248.0,3
chr3,11599600,ENSG00000173898,ENST00000713737,ENSE00003750950,SPTBN2,94.009,217,12,1,1,217,2955,2740,3.62e-88,327.0,3
chr5,43541207,ENSG00000173898,ENST00000713737,ENSE00003750950,SPTBN2,92.661,218,12,3,1,215,2954,2738,5.81e-83,311.0,3
chr22,37529117,ENSG00000173898,ENST00000713738,ENSE00004021093,SPTBN2,94.495,218,11,1,381,598,2740,2956,2.2599999999999997e-90,335.0,3
chr21,25880076,ENSG00000173898,ENST00000533211,ENSE00002188137,SPTBN2,91.781,219,17,1,290,508,2740,2957,5.3699999999999985e-81,303.0,3
chr17,75431292,ENSG00000173898,ENST00000713737,ENSE00003750950,SPTBN2,92.857,210,14,1,483,692,2997,2789,7.439999999999998e-81,303.0,3
chr3,155814056,ENSG00000173898,ENST00000713738,ENSE00004021093,SPTBN2,94.34,212,10,2,1,211,2950,2740,6.51e-87,324.0,3
chr16,433137,ENSG00000173898,ENST00000713737,ENSE00003750950,SPTBN2,92.268,194,15,0,1,194,2933,2740,1.7200000000000002e-72,276.0,3
chr12,8442102,ENSG00000125046,ENST00000470009,ENSE00001948310,SSUH2,91.579,190,15,1,1568,1757,1,189,1.49e-67,261.0,2
chr2,128082398,ENSG00000115525,ENST00000640453,ENSE00003809845,ST3GAL5,92.386,197,9,5,783,974,562,757,2.3e-72,276.0,4
chrX,15267555,ENSG00000178078,ENST00000596242,ENSE00003158253,STAP2,90.278,216,12,5,1,216,363,157,7.3e-72,274.0,2
chr17,75194495,ENSG00000157214,ENST00000394621,ENSE00001519014,STEAP2,92.647,204,12,2,433,633,2260,2463,5.26e-77,291.0,3
chr3,11599600,ENSG00000166317,ENST00000394810,ENSE00003847269,SYNPO2L,93.627,204,13,0,15,218,2959,2756,1.69e-81,305.0,2
chr12,118295133,ENSG00000102003,ENST00000691258,ENSE00003928910,SYP,90.306,196,17,2,1,195,1176,982,3.01e-66,255.0,3
chr3,48499782,ENSG00000102003,ENST00000691258,ENSE00003928910,SYP,91.457,199,16,1,465,663,972,1169,2.0000000000000002e-71,272.0,2
chr17,75194495,ENSG00000129990,ENST00000354308,ENSE00002764071,SYT5,90.594,202,18,1,433,633,1292,1493,8.87e-70,267.0,2
chr1,21803754,ENSG00000137413,ENST00000687601,ENSE00003932603,TAF8,90.206,194,19,0,946,1139,1605,1412,2.98e-65,254.0,2
chr20,35149141,ENSG00000183597,ENST00000475446,ENSE00001885139,TANGO2,91.935,186,15,0,422,607,13,198,4.01e-68,261.0,2
chr3,155814056,ENSG00000206281,ENST00000412144;ENST00000383198,ENSE00003580174,TAPBP,93.365,211,13,1,1,210,1188,1398,5.07e-83,311.0,3
chr3,155814056,ENSG00000206208,ENST00000383067;ENST00000383066,ENSE00003560704,TAPBP,93.365,211,13,1,1,210,1181,1391,5.07e-83,311.0,3
chr19,1327912,ENSG00000231925,ENST00000699648,ENSE00003977268,TAPBP,92.0,200,15,1,1,200,1190,1388,1.1900000000000001e-73,279.0,5
chr3,155814056,ENSG00000231925,ENST00000489157,ENSE00002091136,TAPBP,93.365,211,13,1,1,210,1181,1391,5.07e-83,311.0,9
chr2,128082398,ENSG00000206208,ENST00000495024,ENSE00003470928,TAPBP,92.973,185,13,0,790,974,1099,1283,1.0700000000000001e-70,270.0,3
chr2,128082398,ENSG00000231925,ENST00000699654,ENSE00003977238,TAPBP,92.973,185,13,0,790,974,1099,1283,1.0700000000000001e-70,270.0,10
chr3,155814056,ENSG00000236490,ENST00000480059,ENSE00003574830,TAPBP,93.365,211,13,1,1,210,1188,1398,5.07e-83,311.0,2
chr3,11599600,ENSG00000231925,ENST00000699655,ENSE00003977269,TAPBP,93.897,213,13,0,1,213,1176,1388,1.68e-86,322.0,9
chr3,155814056,ENSG00000112493,ENST00000467834,ENSE00003608184,TAPBP,93.365,211,13,1,1,210,1188,1398,5.07e-83,311.0,2
chr5,43541207,ENSG00000206208,ENST00000495024,ENSE00003470928,TAPBP,92.453,212,13,2,1,209,1177,1388,1.2600000000000001e-79,300.0,3
chr5,43541207,ENSG00000231925,ENST00000699654,ENSE00003977238,TAPBP,92.453,212,13,2,1,209,1177,1388,1.2600000000000001e-79,300.0,9
chr21,25880076,ENSG00000206208,ENST00000495024,ENSE00003470928,TAPBP,92.991,214,15,0,294,507,1388,1175,8.92e-84,313.0,3
chr21,25880076,ENSG00000231925,ENST00000699654,ENSE00003977238,TAPBP,92.991,214,15,0,294,507,1388,1175,8.92e-84,313.0,10
chr2,128082398,ENSG00000236490,ENST00000480059,ENSE00003574830,TAPBP,92.746,193,13,1,783,974,1098,1290,6.39e-73,278.0,2
chr5,43541207,ENSG00000206281,ENST00000548408,ENSE00002386502,TAPBP,92.453,212,13,2,1,209,1184,1395,1.2600000000000001e-79,300.0,3
chrX,15267555,ENSG00000206281,ENST00000548408,ENSE00002386502,TAPBP,91.579,190,14,2,32,221,1285,1098,5.68e-68,261.0,3
chrX,15267555,ENSG00000236490,ENST00000480059,ENSE00003574830,TAPBP,91.579,190,14,2,32,221,1285,1098,5.68e-68,261.0,2
chrX,15267555,ENSG00000112493,ENST00000467834,ENSE00003608184,TAPBP,91.579,190,14,2,32,221,1285,1098,5.68e-68,261.0,2
chr19,1327912,ENSG00000206208,ENST00000383067;ENST00000383066,ENSE00003560704,TAPBP,92.0,200,15,1,1,200,1190,1388,1.1900000000000001e-73,279.0,2
chr2,128082398,ENSG00000112493,ENST00000374568;ENST00000374572,ENSE00003690382,TAPBP,92.746,193,13,1,783,974,1098,1290,6.39e-73,278.0,2
chr19,1327912,ENSG00000206281,ENST00000461837,ENSE00003588179,TAPBP,92.0,200,15,1,1,200,1197,1395,1.1900000000000001e-73,279.0,3
chr19,1327912,ENSG00000112493,ENST00000374568;ENST00000374572,ENSE00003690382,TAPBP,92.0,200,15,1,1,200,1197,1395,1.1900000000000001e-73,279.0,2
chr19,1327912,ENSG00000236490,ENST00000437315;ENST00000417059,ENSE00003574566,TAPBP,92.0,200,15,1,1,200,1197,1395,1.1900000000000001e-73,279.0,2
chr2,128082398,ENSG00000206281,ENST00000461837,ENSE00003588179,TAPBP,92.708,192,12,2,784,974,788,978,2.3e-72,276.0,3
chr1,85154441,ENSG00000236490,ENST00000480059,ENSE00003574830,TAPBP,90.659,182,14,3,309,488,969,789,1.55e-61,239.0,2
chr16,433137,ENSG00000231925,ENST00000699654,ENSE00003977238,TAPBP,91.237,194,16,1,1,193,1198,1391,1.34e-68,263.0,9
chr16,433137,ENSG00000206208,ENST00000495024,ENSE00003470928,TAPBP,91.237,194,16,1,1,193,1198,1391,1.34e-68,263.0,3
chr16,433137,ENSG00000112493,ENST00000374568;ENST00000374572,ENSE00003690382,TAPBP,91.237,194,16,1,1,193,1205,1398,1.34e-68,263.0,2
chr1,23277272,ENSG00000236490,ENST00000480059,ENSE00003574830,TAPBP,90.826,218,19,1,7256,7473,1398,1182,6.41e-76,291.0,2
chr1,23277272,ENSG00000112493,ENST00000467834,ENSE00003608184,TAPBP,90.826,218,19,1,7256,7473,1398,1182,6.41e-76,291.0,2
chr1,23277272,ENSG00000206281,ENST00000548408,ENSE00002386502,TAPBP,90.826,218,19,1,7256,7473,1398,1182,6.41e-76,291.0,3
chr1,23277272,ENSG00000206208,ENST00000495024,ENSE00003470928,TAPBP,90.826,218,19,1,7256,7473,1391,1175,6.41e-76,291.0,3
chr16,433137,ENSG00000236490,ENST00000437315;ENST00000417059,ENSE00003574566,TAPBP,91.237,194,16,1,1,193,1205,1398,1.34e-68,263.0,2
chr1,23277272,ENSG00000231925,ENST00000699654,ENSE00003977238,TAPBP,90.826,218,19,1,7256,7473,1391,1175,6.41e-76,291.0,9
chr2,47768911,ENSG00000206281,ENST00000461837,ENSE00003588179,TAPBP,91.388,209,15,3,783,991,1387,1182,1.4000000000000001e-74,283.0,3
chr3,11599600,ENSG00000206208,ENST00000551943,ENSE00002351877,TAPBP,93.897,213,13,0,1,213,1176,1388,1.68e-86,322.0,3
chr16,433137,ENSG00000206281,ENST00000548408,ENSE00002386502,TAPBP,91.237,194,16,1,1,193,1205,1398,1.34e-68,263.0,3
chr3,11599600,ENSG00000206281,ENST00000461837,ENSE00003588179,TAPBP,93.897,213,13,0,1,213,1183,1395,1.68e-86,322.0,3
chr3,11599600,ENSG00000112493,ENST00000374568;ENST00000374572,ENSE00003690382,TAPBP,93.897,213,13,0,1,213,1183,1395,1.68e-86,322.0,2
chr3,11599600,ENSG00000236490,ENST00000437315;ENST00000417059,ENSE00003574566,TAPBP,93.897,213,13,0,1,213,1183,1395,1.68e-86,322.0,2
chr2,47768911,ENSG00000112493,ENST00000467834,ENSE00003608184,TAPBP,91.388,209,15,3,783,991,1387,1182,1.4000000000000001e-74,283.0,2
